payment_id,loan_id,payment_date,payment_amount,days_past_due,remaining_balance
7202,1989,2024-03-28,382,15,14125
7203,1990,2022-08-31,1045,0,5697
7204,1990,2022-09-30,597,0,5100
7205,1990,2022-10-30,428,30,4672
7206,1990,2022-11-29,737,0,3935
7207,1990,2022-12-29,506,5,3429
7208,1990,2023-01-28,328,0,3101
7209,1990,2023-02-27,643,0,2458
7210,1991,2021-04-15,925,0,22384
7211,1991,2021-05-15,828,15,21556
7212,1991,2021-06-14,616,0,20940
7213,1992,2022-04-10,1162,0,4457
7214,1992,2022-05-10,524,0,3933
7215,1992,2022-06-09,367,15,3566
7216,1992,2022-07-09,1320,0,2246
7217,1992,2022-08-08,1155,0,1091
7218,1992,2022-09-07,1091,0,0
7219,1993,2021-05-13,1451,0,21207
7220,1993,2021-06-12,631,60,20576
7221,1993,2021-07-12,365,5,20211
7222,1993,2021-08-11,867,0,19344
7223,1993,2021-09-10,917,0,18427
7224,1993,2021-10-10,445,0,17982
7225,1993,2021-11-09,424,5,17558
7226,1993,2021-12-09,779,0,16779
7227,1993,2022-01-08,1014,0,15765
7228,1993,2022-02-07,1114,0,14651
7229,1993,2022-03-09,431,60,14220
7230,1993,2022-04-08,1475,0,12745
7231,1994,2022-03-28,1232,0,38475
7232,1994,2022-04-27,1207,30,37268
7233,1994,2022-05-27,747,0,36521
7234,1994,2022-06-26,854,0,35667
7235,1994,2022-07-26,911,0,34756
7236,1995,2023-01-04,807,15,24530
7237,1995,2023-02-03,684,0,23846
7238,1995,2023-03-05,1438,0,22408
7239,1995,2023-04-04,1442,0,20966
7240,1995,2023-05-04,820,0,20146
7241,1995,2023-06-03,444,0,19702
7242,1995,2023-07-03,999,0,18703
7243,1995,2023-08-02,430,0,18273
7244,1996,2023-03-05,812,0,20189
7245,1996,2023-04-04,731,15,19458
7246,1996,2023-05-04,698,0,18760
7247,1996,2023-06-03,694,30,18066
7248,1996,2023-07-03,1368,0,16698
7249,1996,2023-08-02,838,0,15860
7250,1996,2023-09-01,349,0,15511
7251,1997,2023-02-07,575,0,5393
7252,1997,2023-03-09,1014,0,4379
7253,1997,2023-04-08,1109,0,3270
7254,1997,2023-05-08,1227,0,2043
7255,1997,2023-06-07,336,0,1707
7256,1997,2023-07-07,333,15,1374
7257,1997,2023-08-06,511,0,863
7258,1998,2023-04-16,1281,0,29611
7259,1998,2023-05-16,595,0,29016
7260,1998,2023-06-15,899,0,28117
7261,1998,2023-07-15,510,0,27607
7262,1999,2021-12-02,666,0,29953
7263,1999,2022-01-01,871,0,29082
7264,1999,2022-01-31,1229,60,27853
7265,1999,2022-03-02,593,0,27260
7266,1999,2022-04-01,1355,0,25905
7267,1999,2022-05-01,857,0,25048
7268,1999,2022-05-31,882,0,24166
7269,1999,2022-06-30,899,0,23267
7270,1999,2022-07-30,641,0,22626
7271,2000,2021-05-08,465,0,4816
7272,2000,2021-06-07,940,0,3876
7273,2000,2021-07-07,906,0,2970
7274,2000,2021-08-06,1358,0,1612
7275,2000,2021-09-05,617,0,995
7276,2000,2021-10-05,995,0,0
7277,2001,2023-05-30,581,0,31839
7278,2001,2023-06-29,490,0,31349
7279,2001,2023-07-29,341,0,31008
7280,2002,2023-04-08,801,0,19559
7281,2002,2023-05-08,1049,0,18510
7282,2002,2023-06-07,1054,0,17456
7283,2002,2023-07-07,1286,0,16170
7284,2002,2023-08-06,947,0,15223
7285,2002,2023-09-05,542,0,14681
7286,2002,2023-10-05,518,0,14163
7287,2002,2023-11-04,312,0,13851
7288,2002,2023-12-04,1269,0,12582
7289,2003,2021-12-31,1390,0,42640
7290,2003,2022-01-30,976,0,41664
7291,2003,2022-03-01,1304,0,40360
7292,2003,2022-03-31,1117,0,39243
7293,2004,2023-06-08,1201,15,4857
7294,2004,2023-07-08,543,15,4314
7295,2004,2023-08-07,1070,0,3244
7296,2004,2023-09-06,644,0,2600
7297,2004,2023-10-06,337,0,2263
7298,2004,2023-11-05,591,0,1672
7299,2004,2023-12-05,1057,0,615
7300,2004,2024-01-04,615,30,0
7301,2005,2022-04-10,904,0,24773
7302,2005,2022-05-10,577,0,24196
7303,2005,2022-06-09,1283,0,22913
7304,2005,2022-07-09,1333,5,21580
7305,2005,2022-08-08,358,5,21222
7306,2005,2022-09-07,403,0,20819
7307,2005,2022-10-07,403,0,20416
7308,2005,2022-11-06,600,0,19816
7309,2005,2022-12-06,927,0,18889
7310,2005,2023-01-05,1407,60,17482
7311,2006,2022-04-22,386,0,15338
7312,2006,2022-05-22,642,0,14696
7313,2006,2022-06-21,395,5,14301
7314,2006,2022-07-21,1459,15,12842
7315,2006,2022-08-20,1183,0,11659
7316,2006,2022-09-19,903,5,10756
7317,2006,2022-10-19,747,0,10009
7318,2006,2022-11-18,998,0,9011
7319,2006,2022-12-18,1492,0,7519
7320,2006,2023-01-17,1434,0,6085
7321,2007,2021-12-04,1099,0,32305
7322,2007,2022-01-03,499,0,31806
7323,2007,2022-02-02,602,15,31204
7324,2007,2022-03-04,475,0,30729
7325,2007,2022-04-03,834,5,29895
7326,2007,2022-05-03,682,0,29213
7327,2007,2022-06-02,633,0,28580
7328,2007,2022-07-02,1429,0,27151
7329,2007,2022-08-01,984,0,26167
7330,2008,2021-10-06,917,0,42029
7331,2008,2021-11-05,715,0,41314
7332,2008,2021-12-05,936,0,40378
7333,2008,2022-01-04,646,0,39732
7334,2008,2022-02-03,811,0,38921
7335,2009,2021-07-15,834,0,43914
7336,2009,2021-08-14,963,0,42951
7337,2009,2021-09-13,835,0,42116
7338,2009,2021-10-13,1307,0,40809
7339,2009,2021-11-12,939,0,39870
7340,2009,2021-12-12,1455,0,38415
7341,2010,2022-05-26,341,60,34515
7342,2010,2022-06-25,1448,0,33067
7343,2010,2022-07-25,512,0,32555
7344,2010,2022-08-24,1135,0,31420
7345,2010,2022-09-23,379,15,31041
7346,2010,2022-10-23,1201,0,29840
7347,2010,2022-11-22,1218,0,28622
7348,2010,2022-12-22,464,0,28158
7349,2010,2023-01-21,1292,0,26866
7350,2010,2023-02-20,1365,0,25501
7351,2011,2021-12-31,1054,0,13146
7352,2011,2022-01-30,1378,0,11768
7353,2011,2022-03-01,1180,0,10588
7354,2011,2022-03-31,984,30,9604
7355,2011,2022-04-30,1040,0,8564
7356,2012,2022-07-26,874,0,38123
7357,2012,2022-08-25,893,60,37230
7358,2012,2022-09-24,1362,0,35868
7359,2012,2022-10-24,791,0,35077
7360,2012,2022-11-23,1082,5,33995
7361,2012,2022-12-23,1307,0,32688
7362,2012,2023-01-22,519,0,32169
7363,2012,2023-02-21,1302,0,30867
7364,2012,2023-03-23,679,0,30188
7365,2013,2023-02-28,1042,0,29569
7366,2013,2023-03-30,365,0,29204
7367,2013,2023-04-29,646,15,28558
7368,2013,2023-05-29,358,0,28200
7369,2013,2023-06-28,1013,0,27187
7370,2014,2021-05-16,414,0,45821
7371,2014,2021-06-15,425,15,45396
7372,2014,2021-07-15,1264,0,44132
7373,2014,2021-08-14,1425,5,42707
7374,2014,2021-09-13,751,0,41956
7375,2015,2022-08-16,662,0,39395
7376,2015,2022-09-15,797,0,38598
7377,2015,2022-10-15,315,0,38283
7378,2016,2021-04-21,919,0,5320
7379,2016,2021-05-21,599,30,4721
7380,2016,2021-06-20,891,0,3830
7381,2016,2021-07-20,1213,0,2617
7382,2016,2021-08-19,1220,0,1397
7383,2016,2021-09-18,1397,0,0
7384,2017,2021-06-12,952,0,42186
7385,2017,2021-07-12,695,0,41491
7386,2017,2021-08-11,1351,0,40140
7387,2017,2021-09-10,1144,0,38996
7388,2018,2023-04-07,1482,0,3643
7389,2018,2023-05-07,1149,0,2494
7390,2018,2023-06-06,330,0,2164
7391,2018,2023-07-06,769,0,1395
7392,2018,2023-08-05,1395,0,0
7393,2019,2023-07-19,508,0,28349
7394,2019,2023-08-18,756,15,27593
7395,2019,2023-09-17,1173,0,26420
7396,2019,2023-10-17,427,15,25993
7397,2020,2021-06-17,1342,0,19056
7398,2020,2021-07-17,667,0,18389
7399,2020,2021-08-16,856,5,17533
7400,2020,2021-09-15,861,15,16672
7401,2021,2021-08-02,402,0,11236
7402,2021,2021-09-01,1085,60,10151
7403,2021,2021-10-01,1439,0,8712
7404,2022,2022-03-07,954,0,10616
7405,2022,2022-04-06,905,0,9711
7406,2022,2022-05-06,796,0,8915
7407,2022,2022-06-05,1117,0,7798
7408,2022,2022-07-05,539,0,7259
7409,2022,2022-08-04,1096,0,6163
7410,2023,2021-12-26,586,0,7663
7411,2023,2022-01-25,636,0,7027
7412,2023,2022-02-24,502,0,6525
7413,2023,2022-03-26,1380,0,5145
7414,2024,2023-03-26,579,0,13531
7415,2024,2023-04-25,765,0,12766
7416,2024,2023-05-25,1103,15,11663
7417,2024,2023-06-24,377,0,11286
7418,2024,2023-07-24,1153,0,10133
7419,2025,2022-06-22,1270,0,44093
7420,2025,2022-07-22,553,0,43540
7421,2025,2022-08-21,406,5,43134
7422,2025,2022-09-20,1241,60,41893
7423,2025,2022-10-20,1440,0,40453
7424,2025,2022-11-19,1200,0,39253
7425,2025,2022-12-19,755,0,38498
7426,2026,2023-06-01,1150,0,17455
7427,2026,2023-07-01,440,0,17015
7428,2026,2023-07-31,592,30,16423
7429,2026,2023-08-30,1354,0,15069
7430,2026,2023-09-29,504,0,14565
7431,2026,2023-10-29,590,0,13975
7432,2026,2023-11-28,672,5,13303
7433,2026,2023-12-28,561,0,12742
7434,2026,2024-01-27,454,30,12288
7435,2027,2021-04-09,334,0,16781
7436,2027,2021-05-09,954,0,15827
7437,2027,2021-06-08,1297,0,14530
7438,2027,2021-07-08,584,0,13946
7439,2027,2021-08-07,326,0,13620
7440,2027,2021-09-06,1147,0,12473
7441,2027,2021-10-06,342,0,12131
7442,2027,2021-11-05,456,0,11675
7443,2027,2021-12-05,763,0,10912
7444,2028,2022-07-30,1040,0,43022
7445,2028,2022-08-29,1228,0,41794
7446,2028,2022-09-28,1165,0,40629
7447,2028,2022-10-28,1261,0,39368
7448,2028,2022-11-27,1127,0,38241
7449,2028,2022-12-27,1448,0,36793
7450,2029,2023-03-15,1498,0,26413
7451,2029,2023-04-14,1168,15,25245
7452,2029,2023-05-14,1111,0,24134
7453,2029,2023-06-13,869,0,23265
7454,2029,2023-07-13,1161,60,22104
7455,2029,2023-08-12,1311,5,20793
7456,2029,2023-09-11,887,0,19906
7457,2029,2023-10-11,776,0,19130
7458,2029,2023-11-10,884,0,18246
7459,2030,2021-03-24,1077,0,42448
7460,2030,2021-04-23,1381,0,41067
7461,2030,2021-05-23,820,0,40247
7462,2031,2022-04-25,692,0,36864
7463,2031,2022-05-25,452,0,36412
7464,2031,2022-06-24,1283,0,35129
7465,2032,2021-08-23,1156,5,16439
7466,2032,2021-09-22,527,0,15912
7467,2032,2021-10-22,743,0,15169
7468,2032,2021-11-21,1198,0,13971
7469,2032,2021-12-21,1025,0,12946
7470,2032,2022-01-20,729,0,12217
7471,2033,2021-06-05,1296,0,5673
7472,2033,2021-07-05,668,0,5005
7473,2033,2021-08-04,999,0,4006
7474,2033,2021-09-03,817,0,3189
7475,2033,2021-10-03,860,0,2329
7476,2033,2021-11-02,359,0,1970
7477,2033,2021-12-02,602,0,1368
7478,2033,2022-01-01,582,0,786
7479,2034,2023-02-16,969,0,47784
7480,2034,2023-03-18,1370,0,46414
7481,2034,2023-04-17,1350,0,45064
7482,2034,2023-05-17,444,0,44620
7483,2034,2023-06-16,821,0,43799
7484,2034,2023-07-16,681,0,43118
7485,2034,2023-08-15,626,0,42492
7486,2034,2023-09-14,929,0,41563
7487,2034,2023-10-14,383,0,41180
7488,2034,2023-11-13,1494,0,39686
7489,2034,2023-12-13,723,0,38963
7490,2035,2021-03-14,1062,30,21213
7491,2035,2021-04-13,646,30,20567
7492,2035,2021-05-13,913,60,19654
7493,2035,2021-06-12,470,0,19184
7494,2035,2021-07-12,561,30,18623
7495,2035,2021-08-11,1202,0,17421
7496,2035,2021-09-10,384,0,17037
7497,2036,2023-02-21,499,0,8971
7498,2036,2023-03-23,539,0,8432
7499,2036,2023-04-22,1001,0,7431
7500,2037,2023-07-02,1020,0,14205
7501,2037,2023-08-01,684,0,13521
7502,2037,2023-08-31,1098,0,12423
7503,2037,2023-09-30,371,0,12052
7504,2037,2023-10-30,426,0,11626
7505,2037,2023-11-29,781,0,10845
7506,2037,2023-12-29,582,0,10263
7507,2037,2024-01-28,1387,0,8876
7508,2037,2024-02-27,623,0,8253
7509,2038,2021-05-21,640,0,46684
7510,2038,2021-06-20,1245,0,45439
7511,2038,2021-07-20,761,15,44678
7512,2039,2023-03-02,1097,0,45877
7513,2039,2023-04-01,461,0,45416
7514,2039,2023-05-01,564,0,44852
7515,2039,2023-05-31,419,0,44433
7516,2039,2023-06-30,971,0,43462
7517,2039,2023-07-30,408,0,43054
7518,2039,2023-08-29,1287,0,41767
7519,2040,2022-11-24,555,0,47204
7520,2040,2022-12-24,1331,0,45873
7521,2040,2023-01-23,340,0,45533
7522,2040,2023-02-22,412,0,45121
7523,2040,2023-03-24,1489,0,43632
7524,2040,2023-04-23,377,0,43255
7525,2041,2021-08-01,701,5,27495
7526,2041,2021-08-31,951,30,26544
7527,2041,2021-09-30,1365,0,25179
7528,2041,2021-10-30,605,0,24574
7529,2041,2021-11-29,1231,5,23343
7530,2041,2021-12-29,1476,0,21867
7531,2042,2023-05-28,1020,0,44267
7532,2042,2023-06-27,842,0,43425
7533,2042,2023-07-27,493,0,42932
7534,2042,2023-08-26,1369,0,41563
7535,2042,2023-09-25,1253,0,40310
7536,2042,2023-10-25,1248,0,39062
7537,2042,2023-11-24,348,0,38714
7538,2042,2023-12-24,906,0,37808
7539,2042,2024-01-23,309,5,37499
7540,2042,2024-02-22,815,0,36684
7541,2043,2021-05-05,717,0,17952
7542,2043,2021-06-04,308,0,17644
7543,2043,2021-07-04,682,0,16962
7544,2043,2021-08-03,775,0,16187
7545,2043,2021-09-02,1376,0,14811
7546,2043,2021-10-02,1285,0,13526
7547,2044,2022-02-08,353,0,42027
7548,2044,2022-03-10,643,60,41384
7549,2044,2022-04-09,1484,0,39900
7550,2045,2022-07-04,868,0,42138
7551,2045,2022-08-03,1074,0,41064
7552,2045,2022-09-02,1064,0,40000
7553,2045,2022-10-02,1447,0,38553
7554,2045,2022-11-01,1281,0,37272
7555,2045,2022-12-01,583,0,36689
7556,2045,2022-12-31,1123,0,35566
7557,2045,2023-01-30,1439,0,34127
7558,2045,2023-03-01,1190,0,32937
7559,2045,2023-03-31,433,0,32504
7560,2045,2023-04-30,1132,0,31372
7561,2045,2023-05-30,1194,0,30178
7562,2046,2023-07-19,1376,5,19201
7563,2046,2023-08-18,1374,0,17827
7564,2046,2023-09-17,1211,0,16616
7565,2047,2022-01-25,478,0,26995
7566,2047,2022-02-24,1487,5,25508
7567,2047,2022-03-26,1004,5,24504
7568,2047,2022-04-25,760,0,23744
7569,2047,2022-05-25,984,0,22760
7570,2047,2022-06-24,618,0,22142
7571,2047,2022-07-24,655,0,21487
7572,2047,2022-08-23,528,0,20959
7573,2047,2022-09-22,860,0,20099
7574,2047,2022-10-22,934,0,19165
7575,2047,2022-11-21,324,0,18841
7576,2047,2022-12-21,669,60,18172
7577,2048,2023-07-19,910,0,32715
7578,2048,2023-08-18,408,0,32307
7579,2048,2023-09-17,1019,15,31288
7580,2048,2023-10-17,731,15,30557
7581,2048,2023-11-16,935,0,29622
7582,2048,2023-12-16,1424,5,28198
7583,2049,2022-12-27,1224,0,19280
7584,2049,2023-01-26,655,0,18625
7585,2049,2023-02-25,1445,5,17180
7586,2049,2023-03-27,424,5,16756
7587,2049,2023-04-26,1074,0,15682
7588,2049,2023-05-26,993,0,14689
7589,2049,2023-06-25,1289,0,13400
7590,2049,2023-07-25,1211,0,12189
7591,2049,2023-08-24,1340,0,10849
7592,2049,2023-09-23,1189,5,9660
7593,2049,2023-10-23,538,0,9122
7594,2049,2023-11-22,1466,0,7656
7595,2050,2021-11-07,630,15,28459
7596,2050,2021-12-07,547,30,27912
7597,2050,2022-01-06,1239,0,26673
7598,2050,2022-02-05,829,5,25844
7599,2050,2022-03-07,427,0,25417
7600,2050,2022-04-06,1257,0,24160
7601,2050,2022-05-06,594,0,23566
7602,2050,2022-06-05,1182,0,22384
7603,2050,2022-07-05,371,0,22013
7604,2050,2022-08-04,894,0,21119
7605,2051,2021-08-13,1029,0,40458
7606,2051,2021-09-12,1442,0,39016
7607,2051,2021-10-12,1234,0,37782
7608,2051,2021-11-11,686,0,37096
7609,2051,2021-12-11,872,5,36224
7610,2051,2022-01-10,1169,0,35055
7611,2051,2022-02-09,846,0,34209
7612,2051,2022-03-11,854,30,33355
7613,2051,2022-04-10,826,0,32529
7614,2051,2022-05-10,923,0,31606
7615,2052,2023-06-13,1293,0,4009
7616,2052,2023-07-13,1421,0,2588
7617,2052,2023-08-12,469,30,2119
7618,2052,2023-09-11,624,0,1495
7619,2052,2023-10-11,559,0,936
7620,2052,2023-11-10,639,0,297
7621,2052,2023-12-10,297,0,0
7622,2053,2021-08-13,1483,0,34980
7623,2053,2021-09-12,916,0,34064
7624,2053,2021-10-12,643,0,33421
7625,2053,2021-11-11,345,0,33076
7626,2053,2021-12-11,354,0,32722
7627,2053,2022-01-10,1155,0,31567
7628,2053,2022-02-09,410,0,31157
7629,2053,2022-03-11,800,0,30357
7630,2053,2022-04-10,574,0,29783
7631,2053,2022-05-10,1386,0,28397
7632,2053,2022-06-09,1290,0,27107
7633,2053,2022-07-09,493,0,26614
7634,2054,2022-11-28,1098,15,48814
7635,2054,2022-12-28,1267,0,47547
7636,2054,2023-01-27,448,0,47099
7637,2054,2023-02-26,438,0,46661
7638,2054,2023-03-28,591,0,46070
7639,2054,2023-04-27,606,0,45464
7640,2054,2023-05-27,1197,15,44267
7641,2054,2023-06-26,643,0,43624
7642,2054,2023-07-26,560,0,43064
7643,2055,2021-05-03,959,0,33300
7644,2055,2021-06-02,881,0,32419
7645,2055,2021-07-02,694,0,31725
7646,2055,2021-08-01,327,0,31398
7647,2055,2021-08-31,931,0,30467
7648,2055,2021-09-30,827,0,29640
7649,2055,2021-10-30,1202,0,28438
7650,2055,2021-11-29,1106,15,27332
7651,2055,2021-12-29,326,0,27006
7652,2055,2022-01-28,388,0,26618
7653,2055,2022-02-27,421,0,26197
7654,2056,2022-12-03,902,0,46921
7655,2056,2023-01-02,824,0,46097
7656,2056,2023-02-01,333,0,45764
7657,2057,2021-04-01,1353,30,40855
7658,2057,2021-05-01,1211,0,39644
7659,2057,2021-05-31,1037,0,38607
7660,2057,2021-06-30,889,0,37718
7661,2057,2021-07-30,1358,60,36360
7662,2058,2022-10-26,1281,0,34378
7663,2058,2022-11-25,526,5,33852
7664,2058,2022-12-25,347,0,33505
7665,2058,2023-01-24,1288,0,32217
7666,2058,2023-02-23,1154,0,31063
7667,2058,2023-03-25,1060,0,30003
7668,2058,2023-04-24,887,0,29116
7669,2058,2023-05-24,553,5,28563
7670,2059,2021-03-22,1039,0,39801
7671,2059,2021-04-21,849,0,38952
7672,2059,2021-05-21,1107,0,37845
7673,2059,2021-06-20,863,30,36982
7674,2059,2021-07-20,1179,0,35803
7675,2060,2022-03-09,315,15,36575
7676,2060,2022-04-08,1425,0,35150
7677,2060,2022-05-08,806,0,34344
7678,2060,2022-06-07,1363,0,32981
7679,2060,2022-07-07,1058,0,31923
7680,2060,2022-08-06,1264,0,30659
7681,2060,2022-09-05,633,0,30026
7682,2060,2022-10-05,1060,0,28966
7683,2060,2022-11-04,1027,0,27939
7684,2061,2023-03-30,313,0,18285
7685,2061,2023-04-29,641,0,17644
7686,2061,2023-05-29,977,30,16667
7687,2061,2023-06-28,957,0,15710
7688,2062,2021-02-04,1439,0,23069
7689,2062,2021-03-06,1089,0,21980
7690,2062,2021-04-05,1399,0,20581
7691,2062,2021-05-05,1272,0,19309
7692,2062,2021-06-04,1314,0,17995
7693,2062,2021-07-04,818,15,17177
7694,2062,2021-08-03,928,0,16249
7695,2062,2021-09-02,1344,0,14905
7696,2062,2021-10-02,782,5,14123
7697,2063,2022-05-11,1173,0,46114
7698,2063,2022-06-10,939,0,45175
7699,2063,2022-07-10,1303,0,43872
7700,2063,2022-08-09,828,0,43044
7701,2063,2022-09-08,1268,0,41776
7702,2063,2022-10-08,987,0,40789
7703,2063,2022-11-07,967,0,39822
7704,2064,2022-09-26,1000,0,17380
7705,2064,2022-10-26,1259,0,16121
7706,2064,2022-11-25,864,0,15257
7707,2064,2022-12-25,371,0,14886
7708,2064,2023-01-24,386,0,14500
7709,2064,2023-02-23,580,0,13920
7710,2064,2023-03-25,1048,30,12872
7711,2064,2023-04-24,908,0,11964
7712,2064,2023-05-24,1419,0,10545
7713,2064,2023-06-23,420,0,10125
7714,2064,2023-07-23,631,0,9494
7715,2065,2022-12-13,1001,0,30983
7716,2065,2023-01-12,992,0,29991
7717,2065,2023-02-11,698,0,29293
7718,2065,2023-03-13,765,0,28528
7719,2065,2023-04-12,1482,0,27046
7720,2066,2023-05-09,325,0,49308
7721,2066,2023-06-08,562,5,48746
7722,2066,2023-07-08,1099,0,47647
7723,2066,2023-08-07,1017,60,46630
7724,2066,2023-09-06,1325,0,45305
7725,2066,2023-10-06,986,0,44319
7726,2066,2023-11-05,782,0,43537
7727,2066,2023-12-05,1355,0,42182
7728,2066,2024-01-04,316,0,41866
7729,2066,2024-02-03,380,0,41486
7730,2067,2022-07-18,1318,0,11807
7731,2067,2022-08-17,1079,0,10728
7732,2067,2022-09-16,721,0,10007
7733,2067,2022-10-16,382,0,9625
7734,2067,2022-11-15,624,0,9001
7735,2067,2022-12-15,1350,0,7651
7736,2067,2023-01-14,1280,15,6371
7737,2067,2023-02-13,1092,0,5279
7738,2067,2023-03-15,956,0,4323
7739,2067,2023-04-14,416,0,3907
7740,2068,2022-03-11,801,0,40258
7741,2068,2022-04-10,1423,60,38835
7742,2068,2022-05-10,963,60,37872
7743,2068,2022-06-09,1309,0,36563
7744,2068,2022-07-09,976,0,35587
7745,2068,2022-08-08,510,0,35077
7746,2068,2022-09-07,1185,0,33892
7747,2068,2022-10-07,817,0,33075
7748,2068,2022-11-06,1097,0,31978
7749,2068,2022-12-06,839,5,31139
7750,2068,2023-01-05,352,0,30787
7751,2069,2023-05-18,1145,0,7888
7752,2069,2023-06-17,352,0,7536
7753,2069,2023-07-17,751,0,6785
7754,2069,2023-08-16,1460,0,5325
7755,2069,2023-09-15,694,0,4631
7756,2069,2023-10-15,1470,0,3161
7757,2070,2022-06-27,562,5,42311
7758,2070,2022-07-27,829,0,41482
7759,2070,2022-08-26,784,5,40698
7760,2070,2022-09-25,614,0,40084
7761,2070,2022-10-25,537,15,39547
7762,2070,2022-11-24,968,0,38579
7763,2070,2022-12-24,477,0,38102
7764,2070,2023-01-23,1064,0,37038
7765,2070,2023-02-22,1202,0,35836
7766,2071,2022-11-06,468,0,21619
7767,2071,2022-12-06,877,0,20742
7768,2071,2023-01-05,1079,0,19663
7769,2072,2021-09-20,437,0,45464
7770,2072,2021-10-20,632,15,44832
7771,2072,2021-11-19,862,0,43970
7772,2072,2021-12-19,940,0,43030
7773,2072,2022-01-18,406,0,42624
7774,2072,2022-02-17,914,0,41710
7775,2073,2022-07-08,667,0,10037
7776,2073,2022-08-07,828,0,9209
7777,2073,2022-09-06,365,0,8844
7778,2073,2022-10-06,1233,0,7611
7779,2073,2022-11-05,630,0,6981
7780,2073,2022-12-05,1454,0,5527
7781,2073,2023-01-04,542,0,4985
7782,2073,2023-02-03,1340,0,3645
7783,2073,2023-03-05,1181,0,2464
7784,2073,2023-04-04,1314,0,1150
7785,2073,2023-05-04,1130,0,20
7786,2074,2022-01-11,1085,0,11763
7787,2074,2022-02-10,1367,0,10396
7788,2074,2022-03-12,1427,0,8969
7789,2074,2022-04-11,711,0,8258
7790,2074,2022-05-11,620,0,7638
7791,2074,2022-06-10,1117,0,6521
7792,2075,2021-03-17,1090,30,25502
7793,2075,2021-04-16,605,0,24897
7794,2075,2021-05-16,1192,0,23705
7795,2075,2021-06-15,1355,0,22350
7796,2075,2021-07-15,1256,0,21094
7797,2075,2021-08-14,540,0,20554
7798,2076,2022-07-30,1195,5,10729
7799,2076,2022-08-29,1055,0,9674
7800,2076,2022-09-28,900,0,8774
7801,2076,2022-10-28,898,15,7876
7802,2076,2022-11-27,1442,30,6434
7803,2076,2022-12-27,1403,15,5031
7804,2077,2021-04-18,1026,0,31182
7805,2077,2021-05-18,817,0,30365
7806,2077,2021-06-17,801,0,29564
7807,2077,2021-07-17,1113,0,28451
7808,2077,2021-08-16,1182,0,27269
7809,2077,2021-09-15,731,0,26538
7810,2077,2021-10-15,1247,0,25291
7811,2078,2023-01-30,1234,0,23380
7812,2078,2023-03-01,365,0,23015
7813,2078,2023-03-31,382,0,22633
7814,2078,2023-04-30,1076,0,21557
7815,2078,2023-05-30,1084,0,20473
7816,2078,2023-06-29,1436,0,19037
7817,2079,2023-04-23,822,0,4666
7818,2079,2023-05-23,504,0,4162
7819,2079,2023-06-22,618,0,3544
7820,2079,2023-07-22,1201,0,2343
7821,2079,2023-08-21,1077,0,1266
7822,2079,2023-09-20,837,0,429
7823,2079,2023-10-20,429,0,0
7824,2080,2021-04-13,541,5,44341
7825,2080,2021-05-13,1440,0,42901
7826,2080,2021-06-12,542,15,42359
7827,2080,2021-07-12,983,0,41376
7828,2080,2021-08-11,916,0,40460
7829,2080,2021-09-10,1162,0,39298
7830,2081,2023-04-04,427,0,30496
7831,2081,2023-05-04,847,15,29649
7832,2081,2023-06-03,1315,0,28334
7833,2081,2023-07-03,1411,0,26923
7834,2082,2021-10-06,350,0,40591
7835,2082,2021-11-05,1228,15,39363
7836,2082,2021-12-05,961,0,38402
7837,2082,2022-01-04,665,0,37737
7838,2082,2022-02-03,1297,60,36440
7839,2082,2022-03-05,557,0,35883
7840,2083,2021-03-18,971,0,33194
7841,2083,2021-04-17,1156,0,32038
7842,2083,2021-05-17,444,0,31594
7843,2083,2021-06-16,990,0,30604
7844,2083,2021-07-16,652,0,29952
7845,2083,2021-08-15,574,0,29378
7846,2083,2021-09-14,739,0,28639
7847,2083,2021-10-14,1171,0,27468
7848,2083,2021-11-13,333,0,27135
7849,2084,2021-05-31,1131,0,5536
7850,2084,2021-06-30,761,5,4775
7851,2084,2021-07-30,714,0,4061
7852,2084,2021-08-29,489,0,3572
7853,2084,2021-09-28,691,0,2881
7854,2084,2021-10-28,467,0,2414
7855,2084,2021-11-27,963,0,1451
7856,2084,2021-12-27,680,0,771
7857,2084,2022-01-26,771,0,0
7858,2085,2021-09-01,827,5,30386
7859,2085,2021-10-01,1465,0,28921
7860,2085,2021-10-31,364,0,28557
7861,2085,2021-11-30,1005,0,27552
7862,2085,2021-12-30,1323,0,26229
7863,2086,2021-09-26,1172,0,7942
7864,2086,2021-10-26,1330,0,6612
7865,2086,2021-11-25,1455,0,5157
7866,2086,2021-12-25,646,0,4511
7867,2087,2021-03-27,1034,30,40287
7868,2087,2021-04-26,842,15,39445
7869,2087,2021-05-26,883,0,38562
7870,2087,2021-06-25,827,0,37735
7871,2087,2021-07-25,1498,0,36237
7872,2087,2021-08-24,377,0,35860
7873,2088,2022-01-15,699,0,12062
7874,2088,2022-02-14,1000,0,11062
7875,2088,2022-03-16,1133,5,9929
7876,2088,2022-04-15,801,0,9128
7877,2088,2022-05-15,686,0,8442
7878,2088,2022-06-14,1417,0,7025
7879,2088,2022-07-14,760,0,6265
7880,2089,2021-05-17,793,0,35323
7881,2089,2021-06-16,1440,0,33883
7882,2089,2021-07-16,1146,0,32737
7883,2089,2021-08-15,825,0,31912
7884,2089,2021-09-14,776,0,31136
7885,2089,2021-10-14,823,0,30313
7886,2089,2021-11-13,1071,0,29242
